gene	chr	start	end	GeneNameConv	Remove	RemovePseu	RemoveLowmapp	RemoveCrossmapp	RemoveAuto
KATNAL2	chr18	 44497455	 44627658	ENSG00000167216.12	TRUE	FALSE	FALSE	TRUE	FALSE
HDHD2	chr18	 44633774	 44676891	ENSG00000167220.7	TRUE	FALSE	FALSE	TRUE	FALSE
IER3IP1	chr18	 44661027	 44702652	ENSG00000267228.2	FALSE	FALSE	FALSE	FALSE	FALSE
SMAD2	chr18	 45357922	 45457515	ENSG00000175387.11	TRUE	FALSE	FALSE	TRUE	FALSE
CTIF	chr18	 46065417	 46389588	ENSG00000134030.9	TRUE	FALSE	FALSE	TRUE	FALSE
SMAD7	chr18	 46446223	 46477081	ENSG00000101665.4	FALSE	FALSE	FALSE	FALSE	FALSE
DYM	chr18	 46570039	 46987717	ENSG00000141627.9	TRUE	FALSE	FALSE	TRUE	FALSE
C18orf32	chr18	 47008028	 47013622	ENSG00000177576.6	TRUE	FALSE	FALSE	TRUE	FALSE
RPL17	chr18	 47014851	 47018906	ENSG00000265681.2	TRUE	FALSE	FALSE	TRUE	FALSE
SNORD58C	chr18	 47015615	 47015678	ENSG00000202093.1	TRUE	TRUE	FALSE	FALSE	FALSE
ACAA2	chr18	 47309869	 47340330	ENSG00000167315.13	TRUE	FALSE	FALSE	TRUE	FALSE
SCARNA17	chr1	 26332497	 26332621	ENSG00000252190.1	TRUE	TRUE	TRUE	TRUE	FALSE
MYO5B	chr18	 47349183	 47721463	ENSG00000167306.14	TRUE	FALSE	TRUE	TRUE	FALSE
MBD1	chr18	 47793252	 47808144	ENSG00000141644.13	TRUE	FALSE	FALSE	TRUE	FALSE
CXXC1	chr18	 47808713	 47814674	ENSG00000154832.10	FALSE	FALSE	FALSE	FALSE	FALSE
SKA1	chr18	 47901365	 47920543	ENSG00000154839.5	TRUE	FALSE	TRUE	TRUE	FALSE
ME2	chr18	 48405419	 48474691	ENSG00000082212.7	TRUE	FALSE	FALSE	TRUE	FALSE
ELAC1	chr18	 48494361	 48514491	ENSG00000141642.4	TRUE	FALSE	FALSE	TRUE	FALSE
SMAD4	chr18	 48494410	 48611415	ENSG00000141646.9	TRUE	FALSE	FALSE	TRUE	FALSE
MEX3C	chr18	 48700920	 48744674	ENSG00000176624.9	FALSE	FALSE	FALSE	FALSE	FALSE
MBD2	chr18	 51679079	 51751158	ENSG00000134046.7	TRUE	FALSE	FALSE	TRUE	FALSE
POLI	chr18	 51795774	 51847636	ENSG00000101751.6	TRUE	FALSE	FALSE	TRUE	FALSE
C18orf54	chr18	 51884287	 51911588	ENSG00000166845.9	FALSE	FALSE	FALSE	FALSE	FALSE
RAB27B	chr18	 52385091	 52562747	ENSG00000041353.5	FALSE	FALSE	FALSE	FALSE	FALSE
TCF4	chr18	 52889562	 53332018	ENSG00000196628.9	TRUE	FALSE	FALSE	TRUE	FALSE
TXNL1	chr18	 54264439	 54318831	ENSG00000091164.8	TRUE	FALSE	FALSE	TRUE	FALSE
WDR7	chr18	 54318574	 54698828	ENSG00000091157.9	TRUE	FALSE	FALSE	TRUE	FALSE
FECH	chr18	 55215515	 55254004	ENSG00000066926.6	FALSE	FALSE	FALSE	FALSE	FALSE
NARS	chr18	 55267888	 55289445	ENSG00000134440.7	FALSE	FALSE	FALSE	FALSE	FALSE
ATP8B1	chr18	 55313658	 55470333	ENSG00000081923.6	TRUE	FALSE	FALSE	TRUE	FALSE
NEDD4L	chr18	 55711599	 56068772	ENSG00000049759.12	TRUE	FALSE	FALSE	TRUE	FALSE
MALT1	chr18	 56338618	 56417371	ENSG00000172175.8	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF532	chr18	 56529832	 56653712	ENSG00000074657.9	TRUE	FALSE	TRUE	TRUE	FALSE
SEC11C	chr18	 56806709	 56826068	ENSG00000166562.4	FALSE	FALSE	FALSE	FALSE	FALSE
LMAN1	chr18	 56995055	 57027194	ENSG00000074695.5	FALSE	FALSE	FALSE	FALSE	FALSE
PMAIP1	chr18	 57567180	 57571538	ENSG00000141682.11	FALSE	FALSE	FALSE	FALSE	FALSE
PIGN	chr18	 59710800	 59854351	ENSG00000197563.5	TRUE	FALSE	FALSE	TRUE	FALSE
KIAA1468	chr18	 59854491	 59974355	ENSG00000134444.9	FALSE	FALSE	FALSE	FALSE	FALSE
TNFRSF11A	chr18	 59992520	 60058516	ENSG00000141655.11	TRUE	FALSE	FALSE	TRUE	FALSE
ZCCHC2	chr18	 60190240	 60254942	ENSG00000141664.5	TRUE	FALSE	FALSE	TRUE	FALSE
PHLPP1	chr18	 60382672	 60647666	ENSG00000081913.9	TRUE	FALSE	FALSE	TRUE	FALSE
BCL2	chr18	 60790579	 60987361	ENSG00000171791.10	FALSE	FALSE	FALSE	FALSE	FALSE
KDSR	chr18	 60994959	 61034743	ENSG00000119537.11	TRUE	FALSE	FALSE	TRUE	FALSE
VPS4B	chr18	 61056423	 61089716	ENSG00000119541.5	TRUE	FALSE	FALSE	TRUE	FALSE
SERPINB2	chr18	 61538926	 61571124	ENSG00000197632.4	FALSE	FALSE	FALSE	FALSE	FALSE
SERPINB10	chr18	 61564408	 61603345	ENSG00000242550.1	TRUE	FALSE	FALSE	TRUE	FALSE
SERPINB8	chr18	 61637159	 61672278	ENSG00000166401.9	TRUE	FALSE	FALSE	TRUE	FALSE
DSEL	chr18	 65173819	 65184217	ENSG00000171451.13	TRUE	FALSE	FALSE	TRUE	FALSE
TMX3	chr18	 66340925	 66382535	ENSG00000166479.5	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC102B	chr18	 66382446	 66722426	ENSG00000150636.11	FALSE	FALSE	FALSE	FALSE	FALSE
DOK6	chr18	 67068291	 67516323	ENSG00000206052.6	TRUE	FALSE	FALSE	TRUE	FALSE
CD226	chr18	 67498394	 67629039	ENSG00000150637.4	FALSE	FALSE	FALSE	FALSE	FALSE
RTTN	chr18	 67671029	 67873181	ENSG00000176225.8	FALSE	FALSE	FALSE	FALSE	FALSE
SOCS6	chr18	 67956137	 67997436	ENSG00000170677.5	TRUE	FALSE	FALSE	TRUE	FALSE
NETO1	chr18	 70409549	 70535381	ENSG00000166342.14	TRUE	FALSE	FALSE	TRUE	FALSE
FBXO15	chr18	 71740588	 71815100	ENSG00000141665.7	TRUE	FALSE	FALSE	TRUE	FALSE
TIMM21	chr18	 71815746	 71826197	ENSG00000075336.7	TRUE	FALSE	FALSE	TRUE	FALSE
CYB5A	chr18	 71920530	 71959251	ENSG00000166347.14	TRUE	FALSE	FALSE	TRUE	FALSE
CNDP2	chr18	 72163051	 72188366	ENSG00000133313.10	TRUE	FALSE	FALSE	TRUE	FALSE
LINC00909	chr18	 72259010	 72265744	ENSG00000264247.1	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF407	chr18	 72265106	 72777627	ENSG00000215421.5	FALSE	FALSE	FALSE	FALSE	FALSE
ZADH2	chr18	 72907063	 72921303	ENSG00000180011.6	TRUE	FALSE	FALSE	TRUE	FALSE
TSHZ1	chr18	 72922710	 73001905	ENSG00000179981.9	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF516	chr18	 74069644	 74207146	ENSG00000101493.6	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF236	chr18	 74534563	 74682683	ENSG00000130856.11	FALSE	FALSE	FALSE	FALSE	FALSE
MBP	chr18	 74690783	 74845639	ENSG00000197971.10	TRUE	FALSE	FALSE	TRUE	FALSE
ATP9B	chr18	 76829285	 77138283	ENSG00000166377.15	TRUE	FALSE	TRUE	TRUE	FALSE
NFATC1	chr18	 77155856	 77289325	ENSG00000131196.13	FALSE	FALSE	FALSE	FALSE	FALSE
CTDP1	chr18	 77439801	 77514510	ENSG00000060069.12	FALSE	FALSE	FALSE	FALSE	FALSE
PQLC1	chr18	 77662420	 77711664	ENSG00000122490.14	TRUE	FALSE	FALSE	TRUE	FALSE
HSBP1L1	chr18	 77724561	 77730822	ENSG00000226742.3	TRUE	FALSE	FALSE	TRUE	FALSE
TXNL4A	chr18	 77732867	 77793949	ENSG00000141759.10	TRUE	FALSE	FALSE	TRUE	FALSE
RBFA	chr18	 77794358	 77806397	ENSG00000101546.8	TRUE	FALSE	FALSE	TRUE	FALSE
ADNP2	chr18	 77866915	 77905406	ENSG00000101544.4	FALSE	FALSE	FALSE	FALSE	FALSE
PARD6G	chr18	 77915115	 78005429	ENSG00000178184.11	TRUE	FALSE	FALSE	TRUE	FALSE
MIER2	chr19	   305575	   344798	ENSG00000105556.6	TRUE	FALSE	FALSE	TRUE	FALSE
MADCAM1	chr19	   489176	   505347	ENSG00000099866.10	TRUE	FALSE	FALSE	TRUE	FALSE
TPGS1	chr19	   507299	   519654	ENSG00000141933.8	TRUE	FALSE	FALSE	TRUE	FALSE
CDC34	chr19	   531714	   542097	ENSG00000099804.4	FALSE	FALSE	FALSE	FALSE	FALSE
GZMM	chr19	   544034	   549919	ENSG00000197540.3	FALSE	FALSE	FALSE	FALSE	FALSE
BSG	chr19	   571297	   583493	ENSG00000172270.14	TRUE	FALSE	FALSE	TRUE	FALSE
HCN2	chr19	   589893	   617159	ENSG00000099822.2	TRUE	FALSE	TRUE	TRUE	FALSE
POLRMT	chr19	   617223	   633597	ENSG00000099821.9	TRUE	FALSE	TRUE	TRUE	FALSE
RNF126	chr19	   647526	   663277	ENSG00000070423.13	TRUE	FALSE	FALSE	TRUE	FALSE
FSTL3	chr19	   676392	   683385	ENSG00000070404.5	FALSE	FALSE	FALSE	FALSE	FALSE
PRSS57	chr19	   685521	   695460	ENSG00000185198.7	FALSE	FALSE	FALSE	FALSE	FALSE
PTBP1	chr19	   797075	   812327	ENSG00000011304.12	TRUE	FALSE	FALSE	TRUE	FALSE
AZU1	chr19	   825097	   832017	ENSG00000172232.5	TRUE	FALSE	FALSE	TRUE	FALSE
PRTN3	chr19	   840963	   848175	ENSG00000196415.5	FALSE	FALSE	FALSE	FALSE	FALSE
ELANE	chr19	   851014	   856242	ENSG00000197561.2	FALSE	FALSE	FALSE	FALSE	FALSE
CFD	chr19	   859453	   863453	ENSG00000197766.3	FALSE	FALSE	FALSE	FALSE	FALSE
MED16	chr19	   867962	   893218	ENSG00000175221.10	FALSE	FALSE	FALSE	FALSE	FALSE
R3HDM4	chr19	   896503	   913240	ENSG00000198858.5	TRUE	FALSE	FALSE	TRUE	FALSE
KISS1R	chr19	   917287	   921015	ENSG00000116014.5	FALSE	FALSE	FALSE	FALSE	FALSE
ARID3A	chr19	   925781	   975939	ENSG00000116017.6	TRUE	FALSE	TRUE	TRUE	FALSE
WDR18	chr19	   983174	   994569	ENSG00000065268.6	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM259	chr19	  1009647	  1021117	ENSG00000182087.8	FALSE	FALSE	FALSE	FALSE	FALSE
CNN2	chr19	  1026298	  1039068	ENSG00000064666.10	TRUE	FALSE	TRUE	TRUE	FALSE
ABCA7	chr19	  1040102	  1065571	ENSG00000064687.8	FALSE	FALSE	FALSE	FALSE	FALSE
HMHA1	chr19	  1065922	  1086627	ENSG00000180448.6	TRUE	FALSE	FALSE	TRUE	FALSE
POLR2E	chr19	  1086594	  1095598	ENSG00000099817.7	TRUE	FALSE	FALSE	TRUE	FALSE
GPX4	chr19	  1103936	  1106787	ENSG00000167468.12	FALSE	FALSE	FALSE	FALSE	FALSE
SBNO2	chr19	  1107636	  1174282	ENSG00000064932.11	TRUE	FALSE	FALSE	TRUE	FALSE
STK11	chr19	  1189406	  1228428	ENSG00000118046.10	TRUE	FALSE	FALSE	TRUE	FALSE
ATP5D	chr19	  1241749	  1244824	ENSG00000099624.3	TRUE	FALSE	FALSE	TRUE	FALSE
MIDN	chr19	  1248552	  1259142	ENSG00000167470.8	FALSE	FALSE	FALSE	FALSE	FALSE
CIRBP-AS1	chr19	  1268165	  1270240	ENSG00000267493.2	TRUE	TRUE	FALSE	FALSE	FALSE
CIRBP	chr19	  1259384	  1274879	ENSG00000099622.9	TRUE	FALSE	FALSE	TRUE	FALSE
C19orf24	chr19	  1275026	  1279248	ENSG00000228300.9	FALSE	FALSE	FALSE	FALSE	FALSE
MUM1	chr19	  1285890	  1378430	ENSG00000160953.10	TRUE	FALSE	FALSE	TRUE	FALSE
NDUFS7	chr19	  1383526	  1395583	ENSG00000115286.15	TRUE	FALSE	FALSE	TRUE	FALSE
GAMT	chr19	  1397091	  1401569	ENSG00000130005.7	TRUE	FALSE	TRUE	TRUE	FALSE
DAZAP1	chr19	  1407568	  1435719	ENSG00000071626.12	TRUE	FALSE	FALSE	TRUE	FALSE
RPS15	chr19	  1438358	  1440583	ENSG00000115268.5	TRUE	FALSE	TRUE	TRUE	FALSE
APC2	chr19	  1446300	  1473243	ENSG00000115266.7	FALSE	FALSE	FALSE	FALSE	FALSE
C19orf25	chr19	  1461142	  1479555	ENSG00000119559.11	TRUE	FALSE	FALSE	TRUE	FALSE
PCSK4	chr19	  1481427	  1490751	ENSG00000115257.11	FALSE	FALSE	FALSE	FALSE	FALSE
REEP6	chr19	  1491165	  1497926	ENSG00000115255.6	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTSL5	chr19	  1505017	  1513603	ENSG00000185761.6	TRUE	FALSE	FALSE	TRUE	FALSE
MEX3D	chr19	  1554668	  1568057	ENSG00000181588.15	TRUE	FALSE	FALSE	TRUE	FALSE
MBD3	chr19	  1576639	  1592882	ENSG00000071655.13	TRUE	FALSE	FALSE	TRUE	FALSE
UQCR11	chr19	  1578338	  1605444	ENSG00000267059.2	TRUE	FALSE	FALSE	TRUE	FALSE
TCF3	chr19	  1609291	  1652604	ENSG00000071564.10	TRUE	FALSE	FALSE	TRUE	FALSE
ATP8B3	chr19	  1782074	  1812275	ENSG00000130270.12	TRUE	FALSE	FALSE	TRUE	FALSE
REXO1	chr19	  1815248	  1848452	ENSG00000079313.7	TRUE	FALSE	FALSE	TRUE	FALSE
KLF16	chr19	  1852399	  1863567	ENSG00000129911.4	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD17A	chr19	  1876809	  1885546	ENSG00000129968.11	TRUE	FALSE	TRUE	TRUE	FALSE
ADAT3	chr19	  1905377	  1913444	ENSG00000213638.4	FALSE	FALSE	FALSE	FALSE	FALSE
SCAMP4	chr19	  1905213	  1926016	ENSG00000227500.5	TRUE	FALSE	FALSE	TRUE	FALSE
CSNK1G2	chr19	  1941188	  1981337	ENSG00000133275.11	TRUE	FALSE	FALSE	TRUE	FALSE
BTBD2	chr19	  1985447	  2034880	ENSG00000133243.4	TRUE	FALSE	FALSE	TRUE	FALSE
MKNK2	chr19	  2037470	  2051243	ENSG00000099875.10	TRUE	FALSE	FALSE	TRUE	FALSE
MOB3A	chr19	  2071037	  2096672	ENSG00000172081.9	TRUE	FALSE	FALSE	TRUE	FALSE
IZUMO4	chr19	  2096380	  2099592	ENSG00000099840.9	FALSE	FALSE	FALSE	FALSE	FALSE
AP3D1	chr19	  2100988	  2164464	ENSG00000065000.11	FALSE	FALSE	FALSE	FALSE	FALSE
DOT1L	chr19	  2164148	  2232577	ENSG00000104885.13	TRUE	FALSE	FALSE	TRUE	FALSE
PLEKHJ1	chr19	  2230002	  2237703	ENSG00000104886.5	TRUE	FALSE	FALSE	TRUE	FALSE
SF3A2	chr19	  2236520	  2248678	ENSG00000104897.5	TRUE	FALSE	FALSE	TRUE	FALSE
AMH	chr19	  2249308	  2252072	ENSG00000104899.4	FALSE	FALSE	FALSE	FALSE	FALSE
JSRP1	chr19	  2252251	  2269758	ENSG00000167476.6	FALSE	FALSE	FALSE	FALSE	FALSE
OAZ1	chr19	  2269485	  2273487	ENSG00000104904.8	TRUE	FALSE	FALSE	TRUE	FALSE
SPPL2B	chr19	  2328614	  2355099	ENSG00000005206.12	TRUE	TRUE	FALSE	TRUE	FALSE
C19orf35	chr19	  2274631	  2282181	ENSG00000188305.4	TRUE	FALSE	TRUE	TRUE	FALSE
LSM7	chr19	  2321516	  2328619	ENSG00000130332.10	TRUE	FALSE	FALSE	TRUE	FALSE
TMPRSS9	chr19	  2389769	  2426237	ENSG00000178297.8	FALSE	FALSE	FALSE	FALSE	FALSE
TIMM13	chr19	  2425622	  2427892	ENSG00000099800.3	FALSE	FALSE	FALSE	FALSE	FALSE
LMNB2	chr19	  2427636	  2456994	ENSG00000176619.6	FALSE	FALSE	FALSE	FALSE	FALSE
GADD45B	chr19	  2476120	  2478257	ENSG00000099860.4	FALSE	FALSE	FALSE	FALSE	FALSE
GNG7	chr19	  2511217	  2702707	ENSG00000176533.8	TRUE	FALSE	FALSE	TRUE	FALSE
DIRAS1	chr19	  2714565	  2721416	ENSG00000176490.4	FALSE	FALSE	FALSE	FALSE	FALSE
SLC39A3	chr19	  2732202	  2740150	ENSG00000141873.6	TRUE	FALSE	FALSE	TRUE	FALSE
SGTA	chr19	  2754712	  2783369	ENSG00000104969.5	TRUE	FALSE	FALSE	TRUE	FALSE
THOP1	chr19	  2785458	  2813599	ENSG00000172009.10	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF554	chr19	  2819872	  2835771	ENSG00000172006.7	TRUE	FALSE	TRUE	TRUE	FALSE
ZNF555	chr19	  2841433	  2860482	ENSG00000186300.7	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF57	chr19	  2900896	  2918474	ENSG00000171970.8	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF77	chr19	  2933216	  2944969	ENSG00000175691.8	FALSE	FALSE	FALSE	FALSE	FALSE
TLE2	chr19	  2997636	  3047633	ENSG00000065717.10	TRUE	FALSE	FALSE	TRUE	FALSE
AES	chr19	  3052908	  3063105	ENSG00000104964.10	FALSE	FALSE	FALSE	FALSE	FALSE
GNA11	chr19	  3094408	  3124002	ENSG00000088256.4	TRUE	FALSE	FALSE	TRUE	FALSE
GNA15	chr19	  3136191	  3163767	ENSG00000060558.3	TRUE	FALSE	FALSE	TRUE	FALSE
S1PR4	chr19	  3172344	  3180329	ENSG00000125910.4	FALSE	FALSE	FALSE	FALSE	FALSE
NCLN	chr19	  3185561	  3209573	ENSG00000125912.6	FALSE	FALSE	FALSE	FALSE	FALSE
NFIC	chr19	  3359561	  3469215	ENSG00000141905.13	TRUE	FALSE	FALSE	TRUE	FALSE
C19orf77	chr19	  3474405	  3480540	ENSG00000095932.5	FALSE	FALSE	FALSE	FALSE	FALSE
DOHH	chr19	  3490819	  3500938	ENSG00000129932.3	FALSE	FALSE	FALSE	FALSE	FALSE
FZR1	chr19	  3506271	  3538328	ENSG00000105325.9	TRUE	FALSE	FALSE	TRUE	FALSE
MFSD12	chr19	  3538259	  3574288	ENSG00000161091.8	TRUE	FALSE	FALSE	TRUE	FALSE
C19orf71	chr19	  3539152	  3544028	ENSG00000183397.5	FALSE	FALSE	FALSE	FALSE	FALSE
HMG20B	chr19	  3572775	  3579086	ENSG00000064961.14	TRUE	FALSE	FALSE	TRUE	FALSE
GIPC3	chr19	  3585551	  3593539	ENSG00000179855.5	FALSE	FALSE	FALSE	FALSE	FALSE
TBXA2R	chr19	  3594504	  3606838	ENSG00000006638.7	TRUE	FALSE	TRUE	TRUE	FALSE
CACTIN	chr19	  3610639	  3626813	ENSG00000105298.9	TRUE	FALSE	FALSE	TRUE	FALSE
PIP5K1C	chr19	  3630181	  3700477	ENSG00000186111.4	FALSE	FALSE	FALSE	FALSE	FALSE
TJP3	chr19	  3708107	  3750811	ENSG00000105289.10	TRUE	FALSE	FALSE	TRUE	FALSE
APBA3	chr19	  3750817	  3761697	ENSG00000011132.7	TRUE	FALSE	FALSE	TRUE	FALSE
MRPL54	chr19	  3762662	  3768573	ENSG00000183617.4	FALSE	FALSE	FALSE	FALSE	FALSE
MATK	chr19	  3777971	  3802127	ENSG00000007264.9	TRUE	FALSE	FALSE	TRUE	FALSE
ZFR2	chr19	  3804022	  3869030	ENSG00000105278.6	TRUE	FALSE	FALSE	TRUE	FALSE
DAPK3	chr19	  3958451	  3971121	ENSG00000167657.7	FALSE	FALSE	FALSE	FALSE	FALSE
EEF2	chr19	  3976054	  3985467	ENSG00000167658.11	FALSE	FALSE	FALSE	FALSE	FALSE
PIAS4	chr19	  4007644	  4039384	ENSG00000105229.2	FALSE	FALSE	FALSE	FALSE	FALSE
ZBTB7A	chr19	  4044362	  4066943	ENSG00000178951.4	TRUE	FALSE	FALSE	TRUE	FALSE
MAP2K2	chr19	  4090319	  4124126	ENSG00000126934.9	TRUE	FALSE	TRUE	TRUE	FALSE
SIRT6	chr19	  4174106	  4182601	ENSG00000077463.10	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD24	chr19	  4183351	  4224811	ENSG00000089847.8	FALSE	FALSE	FALSE	FALSE	FALSE
EBI3	chr19	  4229495	  4237528	ENSG00000105246.5	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC94	chr19	  4247076	  4269087	ENSG00000105248.11	TRUE	FALSE	FALSE	TRUE	FALSE
SHD	chr19	  4278598	  4290721	ENSG00000105251.6	FALSE	FALSE	FALSE	FALSE	FALSE
TMIGD2	chr19	  4292229	  4302428	ENSG00000167664.4	TRUE	FALSE	TRUE	TRUE	FALSE
FSD1	chr19	  4304597	  4323840	ENSG00000105255.6	TRUE	FALSE	FALSE	TRUE	FALSE
STAP2	chr19	  4324040	  4342783	ENSG00000178078.7	TRUE	FALSE	TRUE	TRUE	FALSE
MPND	chr19	  4343524	  4360083	ENSG00000008382.11	FALSE	FALSE	FALSE	FALSE	FALSE
SH3GL1	chr19	  4360367	  4400544	ENSG00000141985.5	TRUE	FALSE	FALSE	TRUE	FALSE
CHAF1A	chr19	  4402659	  4445015	ENSG00000167670.11	FALSE	FALSE	FALSE	FALSE	FALSE
UBXN6	chr19	  4444996	  4457819	ENSG00000167671.7	TRUE	FALSE	FALSE	TRUE	FALSE
HDGFRP2	chr19	  4472284	  4502223	ENSG00000167674.10	TRUE	FALSE	FALSE	TRUE	FALSE
PLIN4	chr19	  4502204	  4517716	ENSG00000167676.3	FALSE	FALSE	FALSE	FALSE	FALSE
PLIN5	chr19	  4522543	  4535236	ENSG00000214456.4	TRUE	FALSE	TRUE	TRUE	FALSE
LRG1	chr19	  4536421	  4540486	ENSG00000171236.9	TRUE	FALSE	TRUE	TRUE	FALSE
SEMA6B	chr19	  4542600	  4559820	ENSG00000167680.11	TRUE	FALSE	FALSE	TRUE	FALSE
TNFAIP8L1	chr19	  4639530	  4655580	ENSG00000185361.4	TRUE	FALSE	TRUE	TRUE	FALSE
C19orf10	chr19	  4641386	  4670382	ENSG00000074842.3	FALSE	FALSE	FALSE	FALSE	FALSE
DPP9	chr19	  4675236	  4724685	ENSG00000142002.12	TRUE	FALSE	FALSE	TRUE	FALSE
FEM1A	chr19	  4791728	  4795571	ENSG00000141965.3	TRUE	FALSE	TRUE	TRUE	FALSE
TICAM1	chr19	  4815944	  4831716	ENSG00000127666.8	FALSE	FALSE	FALSE	FALSE	FALSE
PLIN3	chr19	  4838353	  4867780	ENSG00000105355.4	TRUE	FALSE	FALSE	TRUE	FALSE
ARRDC5	chr19	  4890449	  4902879	ENSG00000205784.2	TRUE	FALSE	FALSE	TRUE	FALSE
UHRF1	chr19	  4903092	  4962165	ENSG00000034063.9	TRUE	TRUE	TRUE	TRUE	FALSE
KDM4B	chr19	  4969125	  5153606	ENSG00000127663.10	TRUE	FALSE	FALSE	TRUE	FALSE
PTPRS	chr19	  5158506	  5340814	ENSG00000105426.10	TRUE	FALSE	FALSE	TRUE	FALSE
TINCR	chr19	  5558178	  5568045	ENSG00000223573.2	TRUE	FALSE	FALSE	TRUE	FALSE
SAFB2	chr19	  5587010	  5624057	ENSG00000130254.7	TRUE	FALSE	TRUE	TRUE	FALSE
SAFB	chr19	  5623046	  5668489	ENSG00000160633.8	TRUE	FALSE	FALSE	TRUE	FALSE
C19orf70	chr19	  5678432	  5680907	ENSG00000174917.4	TRUE	FALSE	TRUE	TRUE	FALSE
HSD11B1L	chr19	  5680615	  5688533	ENSG00000167733.9	TRUE	FALSE	FALSE	TRUE	FALSE
RPL36	chr19	  5674958	  5691887	ENSG00000130255.8	TRUE	FALSE	FALSE	TRUE	FALSE
LONP1	chr19	  5691845	  5720583	ENSG00000196365.7	TRUE	FALSE	FALSE	TRUE	FALSE
PRR22	chr19	  5782971	  5784776	ENSG00000212123.3	FALSE	FALSE	FALSE	FALSE	FALSE
DUS3L	chr19	  5784843	  5791249	ENSG00000141994.11	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA11	chr19	  5891287	  5904017	ENSG00000174886.8	TRUE	FALSE	FALSE	TRUE	FALSE
VMAC	chr19	  5904869	  5910864	ENSG00000187650.3	TRUE	FALSE	TRUE	TRUE	FALSE
CAPS	chr19	  5911718	  5915888	ENSG00000105519.8	TRUE	FALSE	TRUE	TRUE	FALSE
RANBP3	chr19	  5916150	  5978153	ENSG00000031823.10	TRUE	FALSE	FALSE	TRUE	FALSE
RFX2	chr19	  5993175	  6199583	ENSG00000087903.8	TRUE	FALSE	FALSE	TRUE	FALSE
MLLT1	chr19	  6212966	  6279959	ENSG00000130382.7	FALSE	FALSE	FALSE	FALSE	FALSE
ACER1	chr19	  6306153	  6333640	ENSG00000167769.4	TRUE	FALSE	TRUE	TRUE	FALSE
CLPP	chr19	  6361463	  6368919	ENSG00000125656.4	TRUE	FALSE	FALSE	TRUE	FALSE
ALKBH7	chr19	  6372444	  6375042	ENSG00000125652.3	FALSE	FALSE	FALSE	FALSE	FALSE
PSPN	chr19	  6375159	  6379069	ENSG00000125650.4	TRUE	FALSE	TRUE	TRUE	FALSE
GTF2F1	chr19	  6379580	  6393992	ENSG00000125651.9	TRUE	FALSE	FALSE	TRUE	FALSE
KHSRP	chr19	  6413359	  6424805	ENSG00000088247.11	TRUE	FALSE	FALSE	TRUE	FALSE
SLC25A23	chr19	  6436090	  6465214	ENSG00000125648.10	TRUE	FALSE	TRUE	TRUE	FALSE
CRB3	chr19	  6463788	  6467232	ENSG00000130545.11	TRUE	FALSE	FALSE	TRUE	FALSE
DENND1C	chr19	  6467218	  6482568	ENSG00000205744.5	TRUE	FALSE	FALSE	TRUE	FALSE
TUBB4A	chr19	  6494330	  6502859	ENSG00000104833.6	TRUE	FALSE	TRUE	TRUE	FALSE
TNFSF9	chr19	  6531010	  6535931	ENSG00000125657.3	TRUE	FALSE	FALSE	TRUE	FALSE
CD70	chr19	  6583194	  6604114	ENSG00000125726.6	TRUE	FALSE	FALSE	TRUE	FALSE
TNFSF14	chr19	  6663148	  6670599	ENSG00000125735.6	TRUE	FALSE	FALSE	TRUE	FALSE
C3	chr19	  6677715	  6730573	ENSG00000125730.12	TRUE	FALSE	FALSE	TRUE	FALSE
GPR108	chr19	  6729925	  6737614	ENSG00000125734.9	FALSE	FALSE	FALSE	FALSE	FALSE
TRIP10	chr19	  6737936	  6751537	ENSG00000125733.13	FALSE	FALSE	FALSE	FALSE	FALSE
SH2D3A	chr19	  6752171	  6767599	ENSG00000125731.8	TRUE	FALSE	FALSE	TRUE	FALSE
VAV1	chr19	  6772725	  6857377	ENSG00000141968.3	TRUE	FALSE	FALSE	TRUE	FALSE
EMR1	chr19	  6887577	  6940470	ENSG00000174837.10	TRUE	FALSE	FALSE	TRUE	FALSE
EMR4P	chr19	  6952511	  6990857	ENSG00000268758.1	TRUE	TRUE	FALSE	TRUE	FALSE
ZNF557	chr19	  7069455	  7087979	ENSG00000130544.7	TRUE	FALSE	TRUE	TRUE	FALSE
INSR	chr19	  7112266	  7294045	ENSG00000171105.9	TRUE	FALSE	FALSE	TRUE	FALSE
ARHGEF18	chr19	  7459999	  7537363	ENSG00000104880.13	FALSE	FALSE	FALSE	FALSE	FALSE
PEX11G	chr19	  7541761	  7562335	ENSG00000104883.3	TRUE	FALSE	FALSE	TRUE	FALSE
